"x0","y0","color","pen down?","x1","y1","color","pen down?"
"7560","0.9892578125","55","true","7560","0.986748456954956","5","true"
"7561","0.98974609375","55","true","7561","0.9867489337921143","5","true"
"7562","0.989990234375","55","true","7562","0.986748218536377","5","true"
"7563","0.98974609375","55","true","7563","0.9867470264434814","5","true"
"7564","0.990478515625","55","true","7564","0.9867479801177979","5","true"
"7565","0.989013671875","55","true","7565","0.986748456954956","5","true"
"7566","0.989013671875","55","true","7566","0.9867494106292725","5","true"
"7567","0.988037109375","55","true","7567","0.9867494106292725","5","true"
"7568","0.988037109375","55","true","7568","0.9867498874664307","5","true"
"7569","0.9892578125","55","true","7569","0.9867510795593262","5","true"
"7570","0.98828125","55","true","7570","0.9867515563964844","5","true"
"7571","0.9873046875","55","true","7571","0.9867510795593262","5","true"
"7572","0.98583984375","55","true","7572","0.9867470264434814","5","true"
"7573","0.987060546875","55","true","7573","0.9867434501647949","5","true"
"7574","0.987060546875","55","true","7574","0.986741304397583","5","true"
"7575","0.986083984375","55","true","7575","0.9867379665374756","5","true"
"7576","0.984375","55","true","7576","0.9867322444915771","5","true"
"7577","0.9853515625","55","true","7577","0.9867277145385742","5","true"
"7578","0.985595703125","55","true","7578","0.9867219924926758","5","true"
"7579","0.9873046875","55","true","7579","0.9867196083068848","5","true"
"7580","0.98779296875","55","true","7580","0.9867172241210938","5","true"
"7581","0.984619140625","55","true","7581","0.9867129325866699","5","true"
"7582","0.98388671875","55","true","7582","0.9867079257965088","5","true"
"7583","0.9833984375","55","true","7583","0.986701488494873","5","true"
"7584","0.98388671875","55","true","7584","0.9866938591003418","5","true"
"7585","0.981201171875","55","true","7585","0.9866845607757568","5","true"
"7586","0.981201171875","55","true","7586","0.9866752624511719","5","true"
"7587","0.98095703125","55","true","7587","0.9866654872894287","5","true"
"7588","0.9833984375","55","true","7588","0.9866592884063721","5","true"
"7589","0.9833984375","55","true","7589","0.9866516590118408","5","true"
"7590","0.982177734375","55","true","7590","0.9866428375244141","5","true"
"7591","0.98193359375","55","true","7591","0.9866330623626709","5","true"
"7592","0.983154296875","55","true","7592","0.9866251945495605","5","true"
"7593","0.982666015625","55","true","7593","0.9866182804107666","5","true"
"7594","0.984619140625","55","true","7594","0.986614465713501","5","true"
"7595","0.984130859375","55","true","7595","0.9866111278533936","5","true"
"7596","0.98583984375","55","true","7596","0.9866094589233398","5","true"
"7597","0.984375","55","true","7597","0.9866061210632324","5","true"
"7598","0.98291015625","55","true","7598","0.9866044521331787","5","true"
"7599","0.98095703125","55","true","7599","0.9865999221801758","5","true"
"7600","0.981201171875","55","true","7600","0.9865944385528564","5","true"
"7601","0.982666015625","55","true","7601","0.9865906238555908","5","true"
"7602","0.98193359375","55","true","7602","0.9865872859954834","5","true"
"7603","0.97998046875","55","true","7603","0.9865808486938477","5","true"
"7604","0.98046875","55","true","7604","0.9865753650665283","5","true"
"7605","0.98046875","55","true","7605","0.986567497253418","5","true"
"7606","0.981201171875","55","true","7606","0.9865589141845703","5","true"
"7607","0.981201171875","55","true","7607","0.9865503311157227","5","true"
"7608","0.9833984375","55","true","7608","0.9865453243255615","5","true"
"7609","0.984130859375","55","true","7609","0.9865410327911377","5","true"
"7610","0.985107421875","55","true","7610","0.9865379333496094","5","true"
"7611","0.983642578125","55","true","7611","0.9865331649780273","5","true"
"7612","0.98291015625","55","true","7612","0.9865291118621826","5","true"
"7613","0.981689453125","55","true","7613","0.9865260124206543","5","true"
"7614","0.98046875","55","true","7614","0.9865221977233887","5","true"
"7615","0.982421875","55","true","7615","0.9865195751190186","5","true"
"7616","0.98388671875","55","true","7616","0.9865179061889648","5","true"
"7617","0.9833984375","55","true","7617","0.9865150451660156","5","true"
"7618","0.98388671875","55","true","7618","0.9865131378173828","5","true"
"7619","0.984619140625","55","true","7619","0.9865124225616455","5","true"
"7620","0.984375","55","true","7620","0.9865105152130127","5","true"
"7621","0.980712890625","55","true","7621","0.986506462097168","5","true"
"7622","0.982421875","55","true","7622","0.9865021705627441","5","true"
"7623","0.982177734375","55","true","7623","0.9864962100982666","5","true"
"7624","0.984375","55","true","7624","0.9864921569824219","5","true"
"7625","0.982666015625","55","true","7625","0.9864857196807861","5","true"
"7626","0.981201171875","55","true","7626","0.9864776134490967","5","true"
"7627","0.979736328125","55","true","7627","0.9864685535430908","5","true"
"7628","0.982177734375","55","true","7628","0.9864616394042969","5","true"
"7629","0.98291015625","55","true","7629","0.9864561557769775","5","true"
"7630","0.98291015625","55","true","7630","0.9864506721496582","5","true"
"7631","0.98046875","55","true","7631","0.986443281173706","5","true"
"7632","0.98095703125","55","true","7632","0.9864366054534912","5","true"
"7633","0.979736328125","55","true","7633","0.9864270687103271","5","true"
"7634","0.98095703125","55","true","7634","0.9864201545715332","5","true"
"7635","0.97998046875","55","true","7635","0.9864139556884766","5","true"
"7636","0.979248046875","55","true","7636","0.9864072799682617","5","true"
"7637","0.97802734375","55","true","7637","0.9863982200622559","5","true"
"7638","0.98046875","55","true","7638","0.9863908290863037","5","true"
"7639","0.98291015625","55","true","7639","0.9863848686218262","5","true"
"7640","0.982666015625","55","true","7640","0.9863760471343994","5","true"
"7641","0.9833984375","55","true","7641","0.98636794090271","5","true"
"7642","0.984130859375","55","true","7642","0.9863605499267578","5","true"
"7643","0.9853515625","55","true","7643","0.9863550662994385","5","true"
"7644","0.98583984375","55","true","7644","0.9863507747650146","5","true"
"7645","0.985595703125","55","true","7645","0.9863455295562744","5","true"
"7646","0.9853515625","55","true","7646","0.9863395690917969","5","true"
"7647","0.98779296875","55","true","7647","0.9863362312316895","5","true"
"7648","0.986572265625","55","true","7648","0.9863324165344238","5","true"
"7649","0.98681640625","55","true","7649","0.9863302707672119","5","true"
"7650","0.987548828125","55","true","7650","0.9863290786743164","5","true"
"7651","0.98486328125","55","true","7651","0.9863247871398926","5","true"
"7652","0.98486328125","55","true","7652","0.9863221645355225","5","true"
"7653","0.98583984375","55","true","7653","0.986321210861206","5","true"
"7654","0.986328125","55","true","7654","0.986320972442627","5","true"
"7655","0.988037109375","55","true","7655","0.9863221645355225","5","true"
"7656","0.9892578125","55","true","7656","0.9863247871398926","5","true"
"7657","0.98876953125","55","true","7657","0.9863259792327881","5","true"
"7658","0.9873046875","55","true","7658","0.9863255023956299","5","true"
"7659","0.9873046875","55","true","7659","0.9863235950469971","5","true"
"7660","0.9873046875","55","true","7660","0.9863221645355225","5","true"
"7661","0.9873046875","55","true","7661","0.9863202571868896","5","true"
"7662","0.98583984375","55","true","7662","0.986316442489624","5","true"
"7663","0.9853515625","55","true","7663","0.9863133430480957","5","true"
"7664","0.985595703125","55","true","7664","0.9863123893737793","5","true"
"7665","0.983154296875","55","true","7665","0.9863080978393555","5","true"
"7666","0.982177734375","55","true","7666","0.9863035678863525","5","true"
"7667","0.9814453125","55","true","7667","0.9862971305847168","5","true"
"7668","0.982177734375","55","true","7668","0.986290454864502","5","true"
"7669","0.98291015625","55","true","7669","0.9862861633300781","5","true"
"7670","0.983154296875","55","true","7670","0.9862813949584961","5","true"
"7671","0.983642578125","55","true","7671","0.9862773418426514","5","true"
"7672","0.98388671875","55","true","7672","0.986274242401123","5","true"
"7673","0.98193359375","55","true","7673","0.9862692356109619","5","true"
"7674","0.981689453125","55","true","7674","0.9862644672393799","5","true"
"7675","0.980224609375","55","true","7675","0.9862565994262695","5","true"
"7676","0.978759765625","55","true","7676","0.9862473011016846","5","true"
"7677","0.98046875","55","true","7677","0.9862396717071533","5","true"
"7678","0.98095703125","55","true","7678","0.9862325191497803","5","true"
"7679","0.9794921875","55","true","7679","0.9862246513366699","5","true"
"7680","0.981689453125","55","true","7680","0.9862189292907715","5","true"
"7681","0.980224609375","55","true","7681","0.9862093925476074","5","true"
"7682","0.980224609375","55","true","7682","0.9861998558044434","5","true"
"7683","0.982177734375","55","true","7683","0.9861917495727539","5","true"
"7684","0.982177734375","55","true","7684","0.9861843585968018","5","true"
"7685","0.982421875","55","true","7685","0.9861791133880615","5","true"
"7686","0.98388671875","55","true","7686","0.986175537109375","5","true"
"7687","0.984375","55","true","7687","0.9861721992492676","5","true"
"7688","0.985595703125","55","true","7688","0.9861698150634766","5","true"
"7689","0.987548828125","55","true","7689","0.9861679077148438","5","true"
"7690","0.985595703125","55","true","7690","0.9861626625061035","5","true"
"7691","0.985107421875","55","true","7691","0.9861586093902588","5","true"
"7692","0.98486328125","55","true","7692","0.9861547946929932","5","true"
"7693","0.984130859375","55","true","7693","0.9861509799957275","5","true"
"7694","0.98486328125","55","true","7694","0.9861485958099365","5","true"
"7695","0.98681640625","55","true","7695","0.9861490726470947","5","true"
"7696","0.988037109375","55","true","7696","0.9861516952514648","5","true"
"7697","0.98828125","55","true","7697","0.9861540794372559","5","true"
"7698","0.988525390625","55","true","7698","0.9861545562744141","5","true"
"7699","0.988037109375","55","true","7699","0.9861547946929932","5","true"
"7700","0.987548828125","55","true","7700","0.9861557483673096","5","true"
"7701","0.986328125","55","true","7701","0.9861578941345215","5","true"
"7702","0.986572265625","55","true","7702","0.9861602783203125","5","true"
"7703","0.98486328125","55","true","7703","0.9861588478088379","5","true"
"7704","0.98486328125","55","true","7704","0.9861557483673096","5","true"
"7705","0.986083984375","55","true","7705","0.9861547946929932","5","true"
"7706","0.985595703125","55","true","7706","0.9861547946929932","5","true"
"7707","0.986328125","55","true","7707","0.986154317855835","5","true"
"7708","0.985107421875","55","true","7708","0.986151933670044","5","true"
"7709","0.985595703125","55","true","7709","0.9861488342285156","5","true"
"7710","0.985595703125","55","true","7710","0.9861462116241455","5","true"
"7711","0.984619140625","55","true","7711","0.986142635345459","5","true"
"7712","0.983642578125","55","true","7712","0.9861383438110352","5","true"
"7713","0.984375","55","true","7713","0.9861338138580322","5","true"
"7714","0.985107421875","55","true","7714","0.9861307144165039","5","true"
"7715","0.986572265625","55","true","7715","0.9861288070678711","5","true"
"7716","0.986572265625","55","true","7716","0.9861273765563965","5","true"
"7717","0.9873046875","55","true","7717","0.986126184463501","5","true"
"7718","0.986572265625","55","true","7718","0.9861242771148682","5","true"
"7719","0.986572265625","55","true","7719","0.9861223697662354","5","true"
"7720","0.985595703125","55","true","7720","0.9861185550689697","5","true"
"7721","0.98291015625","55","true","7721","0.986112117767334","5","true"
"7722","0.98486328125","55","true","7722","0.9861080646514893","5","true"
"7723","0.986328125","55","true","7723","0.9861066341400146","5","true"
"7724","0.98681640625","55","true","7724","0.9861054420471191","5","true"
"7725","0.98779296875","55","true","7725","0.9861063957214355","5","true"
"7726","0.98583984375","55","true","7726","0.9861059188842773","5","true"
"7727","0.9873046875","55","true","7727","0.9861066341400146","5","true"
"7728","0.988037109375","55","true","7728","0.9861049652099609","5","true"
"7729","0.989013671875","55","true","7729","0.98610520362854","5","true"
"7730","0.989990234375","55","true","7730","0.9861068725585938","5","true"
"7731","0.9892578125","55","true","7731","0.9861080646514893","5","true"
"7732","0.9892578125","55","true","7732","0.9861085414886475","5","true"
"7733","0.986328125","55","true","7733","0.9861056804656982","5","true"
"7734","0.9853515625","55","true","7734","0.986102819442749","5","true"
"7735","0.986328125","55","true","7735","0.986100435256958","5","true"
"7736","0.986083984375","55","true","7736","0.986098051071167","5","true"
"7737","0.986572265625","55","true","7737","0.9860966205596924","5","true"
"7738","0.987548828125","55","true","7738","0.9860973358154297","5","true"
"7739","0.988525390625","55","true","7739","0.9860985279083252","5","true"
"7740","0.9853515625","55","true","7740","0.9860973358154297","5","true"
"7741","0.984375","55","true","7741","0.9860947132110596","5","true"
"7742","0.984619140625","55","true","7742","0.9860916137695312","5","true"
"7743","0.985595703125","55","true","7743","0.9860885143280029","5","true"
"7744","0.98876953125","55","true","7744","0.9860885143280029","5","true"
"7745","0.98779296875","55","true","7745","0.9860889911651611","5","true"
"7746","0.989013671875","55","true","7746","0.9860906600952148","5","true"
"7747","0.988525390625","55","true","7747","0.9860925674438477","5","true"
"7748","0.989013671875","55","true","7748","0.9860954284667969","5","true"
"7749","0.989501953125","55","true","7749","0.9860985279083252","5","true"
"7750","0.990966796875","55","true","7750","0.9861049652099609","5","true"
"7751","0.989990234375","55","true","7751","0.9861092567443848","5","true"
"7752","0.98974609375","55","true","7752","0.9861133098602295","5","true"
"7753","0.991455078125","55","true","7753","0.9861190319061279","5","true"
"7754","0.9912109375","55","true","7754","0.9861242771148682","5","true"
"7755","0.99072265625","55","true","7755","0.9861288070678711","5","true"
"7756","0.99072265625","55","true","7756","0.9861328601837158","5","true"
"7757","0.98974609375","55","true","7757","0.9861369132995605","5","true"
"7758","0.989501953125","55","true","7758","0.986140251159668","5","true"
"7759","0.989990234375","55","true","7759","0.9861440658569336","5","true"
"7760","0.9892578125","55","true","7760","0.986147403717041","5","true"
"7761","0.988525390625","55","true","7761","0.9861516952514648","5","true"
"7762","0.988525390625","55","true","7762","0.9861540794372559","5","true"
"7763","0.98876953125","55","true","7763","0.9861583709716797","5","true"
"7764","0.988525390625","55","true","7764","0.9861624240875244","5","true"
"7765","0.990234375","55","true","7765","0.9861667156219482","5","true"
"7766","0.989990234375","55","true","7766","0.9861693382263184","5","true"
"7767","0.987548828125","55","true","7767","0.9861681461334229","5","true"
"7768","0.988525390625","55","true","7768","0.986168384552002","5","true"
"7769","0.988037109375","55","true","7769","0.9861681461334229","5","true"
"7770","0.989013671875","55","true","7770","0.9861693382263184","5","true"
"7771","0.989501953125","55","true","7771","0.9861717224121094","5","true"
"7772","0.987548828125","55","true","7772","0.9861752986907959","5","true"
"7773","0.98779296875","55","true","7773","0.9861795902252197","5","true"
"7774","0.98681640625","55","true","7774","0.9861812591552734","5","true"
"7775","0.98828125","55","true","7775","0.9861834049224854","5","true"
"7776","0.988037109375","55","true","7776","0.9861876964569092","5","true"
"7777","0.98974609375","55","true","7777","0.9861929416656494","5","true"
"7778","0.989013671875","55","true","7778","0.9861955642700195","5","true"
"7779","0.990234375","55","true","7779","0.9861984252929688","5","true"
"7780","0.989013671875","55","true","7780","0.9862000942230225","5","true"
"7781","0.989013671875","55","true","7781","0.9862029552459717","5","true"
"7782","0.987060546875","55","true","7782","0.9862039089202881","5","true"
"7783","0.9873046875","55","true","7783","0.9862062931060791","5","true"
"7784","0.98583984375","55","true","7784","0.9862070083618164","5","true"
"7785","0.984130859375","55","true","7785","0.9862043857574463","5","true"
"7786","0.98291015625","55","true","7786","0.9862000942230225","5","true"
"7787","0.984619140625","55","true","7787","0.9861984252929688","5","true"
"7788","0.985107421875","55","true","7788","0.9861950874328613","5","true"
"7789","0.984619140625","55","true","7789","0.9861903190612793","5","true"
"7790","0.985595703125","55","true","7790","0.9861869812011719","5","true"
"7791","0.984619140625","55","true","7791","0.9861829280853271","5","true"
"7792","0.98681640625","55","true","7792","0.9861817359924316","5","true"
"7793","0.986083984375","55","true","7793","0.9861795902252197","5","true"
"7794","0.98486328125","55","true","7794","0.9861750602722168","5","true"
"7795","0.98388671875","55","true","7795","0.9861705303192139","5","true"
"7796","0.983642578125","55","true","7796","0.9861667156219482","5","true"
"7797","0.98388671875","55","true","7797","0.9861643314361572","5","true"
"7798","0.984375","55","true","7798","0.9861607551574707","5","true"
"7799","0.985595703125","55","true","7799","0.9861607551574707","5","true"
"7800","0.986083984375","55","true","7800","0.9861593246459961","5","true"
"7801","0.98583984375","55","true","7801","0.9861586093902588","5","true"
"7802","0.986572265625","55","true","7802","0.9861574172973633","5","true"
"7803","0.986083984375","55","true","7803","0.986159086227417","5","true"
"7804","0.98876953125","55","true","7804","0.9861631393432617","5","true"
"7805","0.98828125","55","true","7805","0.9861669540405273","5","true"
"7806","0.987548828125","55","true","7806","0.9861700534820557","5","true"
"7807","0.987548828125","55","true","7807","0.9861726760864258","5","true"
"7808","0.9873046875","55","true","7808","0.9861736297607422","5","true"
"7809","0.988037109375","55","true","7809","0.9861745834350586","5","true"
"7810","0.987548828125","55","true","7810","0.9861743450164795","5","true"
"7811","0.9873046875","55","true","7811","0.9861724376678467","5","true"
"7812","0.989013671875","55","true","7812","0.9861705303192139","5","true"
"7813","0.988037109375","55","true","7813","0.9861705303192139","5","true"
"7814","0.98828125","55","true","7814","0.9861733913421631","5","true"
"7815","0.98876953125","55","true","7815","0.9861772060394287","5","true"
"7816","0.988525390625","55","true","7816","0.9861795902252197","5","true"
"7817","0.989013671875","55","true","7817","0.9861838817596436","5","true"
"7818","0.990234375","55","true","7818","0.9861884117126465","5","true"
"7819","0.990478515625","55","true","7819","0.9861931800842285","5","true"
"7820","0.99072265625","55","true","7820","0.9861986637115479","5","true"
"7821","0.992919921875","55","true","7821","0.9862065315246582","5","true"
"7822","0.9931640625","55","true","7822","0.9862163066864014","5","true"
"7823","0.992431640625","55","true","7823","0.9862246513366699","5","true"
"7824","0.9921875","55","true","7824","0.9862334728240967","5","true"
"7825","0.99072265625","55","true","7825","0.9862403869628906","5","true"
"7826","0.989990234375","55","true","7826","0.9862456321716309","5","true"
"7827","0.989013671875","55","true","7827","0.9862508773803711","5","true"
"7828","0.989990234375","55","true","7828","0.9862570762634277","5","true"
"7829","0.989990234375","55","true","7829","0.9862618446350098","5","true"
"7830","0.989990234375","55","true","7830","0.9862673282623291","5","true"
"7831","0.99072265625","55","true","7831","0.9862732887268066","5","true"
"7832","0.990966796875","55","true","7832","0.9862806797027588","5","true"
"7833","0.991455078125","55","true","7833","0.9862873554229736","5","true"
"7834","0.991943359375","55","true","7834","0.9862942695617676","5","true"
"7835","0.99169921875","55","true","7835","0.9863040447235107","5","true"
"7836","0.992431640625","55","true","7836","0.9863135814666748","5","true"
"7837","0.99169921875","55","true","7837","0.9863219261169434","5","true"
"7838","0.990234375","55","true","7838","0.9863269329071045","5","true"
"7839","0.990234375","55","true","7839","0.9863307476043701","5","true"
"7840","0.989501953125","55","true","7840","0.9863338470458984","5","true"
"7841","0.9912109375","55","true","7841","0.9863376617431641","5","true"
"7842","0.991943359375","55","true","7842","0.9863424301147461","5","true"
"7843","0.990478515625","55","true","7843","0.986344575881958","5","true"
"7844","0.989501953125","55","true","7844","0.986344575881958","5","true"
"7845","0.990966796875","55","true","7845","0.9863467216491699","5","true"
"7846","0.990234375","55","true","7846","0.9863479137420654","5","true"
"7847","0.989990234375","55","true","7847","0.9863483905792236","5","true"
"7848","0.989013671875","55","true","7848","0.9863483905792236","5","true"
"7849","0.990234375","55","true","7849","0.9863507747650146","5","true"
"7850","0.9892578125","55","true","7850","0.986351490020752","5","true"
"7851","0.9873046875","55","true","7851","0.9863512516021729","5","true"
"7852","0.9873046875","55","true","7852","0.9863502979278564","5","true"
"7853","0.986572265625","55","true","7853","0.9863479137420654","5","true"
"7854","0.9873046875","55","true","7854","0.9863481521606445","5","true"
"7855","0.987548828125","55","true","7855","0.9863483905792236","5","true"
"7856","0.9873046875","55","true","7856","0.9863483905792236","5","true"
"7857","0.9892578125","55","true","7857","0.9863500595092773","5","true"
"7858","0.99072265625","55","true","7858","0.9863524436950684","5","true"
"7859","0.9912109375","55","true","7859","0.986356258392334","5","true"
"7860","0.99072265625","55","true","7860","0.9863593578338623","5","true"
"7861","0.9892578125","55","true","7861","0.9863600730895996","5","true"
"7862","0.9892578125","55","true","7862","0.9863605499267578","5","true"
"7863","0.990234375","55","true","7863","0.9863629341125488","5","true"
"7864","0.99072265625","55","true","7864","0.9863650798797607","5","true"
"7865","0.9912109375","55","true","7865","0.9863681793212891","5","true"
"7866","0.990478515625","55","true","7866","0.9863705635070801","5","true"
"7867","0.99072265625","55","true","7867","0.9863743782043457","5","true"
"7868","0.989990234375","55","true","7868","0.9863781929016113","5","true"
"7869","0.9873046875","55","true","7869","0.9863784313201904","5","true"
"7870","0.989501953125","55","true","7870","0.9863810539245605","5","true"
"7871","0.989501953125","55","true","7871","0.9863855838775635","5","true"
"7872","0.988525390625","55","true","7872","0.9863898754119873","5","true"
"7873","0.98828125","55","true","7873","0.9863934516906738","5","true"
"7874","0.989013671875","55","true","7874","0.9863965511322021","5","true"
"7875","0.987548828125","55","true","7875","0.9863975048065186","5","true"
"7876","0.98779296875","55","true","7876","0.986398458480835","5","true"
"7877","0.989013671875","55","true","7877","0.9864013195037842","5","true"
"7878","0.989013671875","55","true","7878","0.9864037036895752","5","true"
"7879","0.989501953125","55","true","7879","0.9864058494567871","5","true"
"7880","0.989990234375","55","true","7880","0.9864072799682617","5","true"
"7881","0.98974609375","55","true","7881","0.9864089488983154","5","true"
"7882","0.988037109375","55","true","7882","0.9864091873168945","5","true"
"7883","0.987548828125","55","true","7883","0.9864094257354736","5","true"
"7884","0.986572265625","55","true","7884","0.9864096641540527","5","true"
"7885","0.987548828125","55","true","7885","0.9864122867584229","5","true"
"7886","0.987548828125","55","true","7886","0.9864151477813721","5","true"
"7887","0.98828125","55","true","7887","0.9864192008972168","5","true"
"7888","0.98974609375","55","true","7888","0.9864237308502197","5","true"
"7889","0.9892578125","55","true","7889","0.9864292144775391","5","true"
"7890","0.988525390625","55","true","7890","0.9864335060119629","5","true"
"7891","0.98828125","55","true","7891","0.9864366054534912","5","true"
"7892","0.988525390625","55","true","7892","0.9864397048950195","5","true"
"7893","0.988037109375","55","true","7893","0.9864413738250732","5","true"
"7894","0.988525390625","55","true","7894","0.9864447116851807","5","true"
"7895","0.9892578125","55","true","7895","0.9864494800567627","5","true"
"7896","0.98876953125","55","true","7896","0.9864542484283447","5","true"
"7897","0.9892578125","55","true","7897","0.9864599704742432","5","true"
"7898","0.98876953125","55","true","7898","0.986464262008667","5","true"
"7899","0.98828125","55","true","7899","0.9864683151245117","5","true"
"7900","0.989990234375","55","true","7900","0.9864742755889893","5","true"
"7901","0.99072265625","55","true","7901","0.9864790439605713","5","true"
"7902","0.990478515625","55","true","7902","0.9864857196807861","5","true"
"7903","0.9912109375","55","true","7903","0.9864914417266846","5","true"
"7904","0.9912109375","55","true","7904","0.9864966869354248","5","true"
"7905","0.990966796875","55","true","7905","0.9864990711212158","5","true"
"7906","0.991455078125","55","true","7906","0.9865000247955322","5","true"
"7907","0.989990234375","55","true","7907","0.9865005016326904","5","true"
"7908","0.990234375","55","true","7908","0.9865009784698486","5","true"
"7909","0.9892578125","55","true","7909","0.9865009784698486","5","true"
"7910","0.989013671875","55","true","7910","0.9865007400512695","5","true"
"7911","0.9892578125","55","true","7911","0.9865007400512695","5","true"
"7912","0.98828125","55","true","7912","0.9865002632141113","5","true"
"7913","0.986572265625","55","true","7913","0.9864985942840576","5","true"
"7914","0.987548828125","55","true","7914","0.986499547958374","5","true"
"7915","0.98779296875","55","true","7915","0.9865002632141113","5","true"
"7916","0.986572265625","55","true","7916","0.9865009784698486","5","true"
"7917","0.987060546875","55","true","7917","0.9865012168884277","5","true"
"7918","0.98779296875","55","true","7918","0.9865028858184814","5","true"
"7919","0.987060546875","55","true","7919","0.9865028858184814","5","true"
"7920","0.9892578125","55","true","7920","0.9865047931671143","5","true"
"7921","0.9892578125","55","true","7921","0.9865050315856934","5","true"
"7922","0.988037109375","55","true","7922","0.9865033626556396","5","true"
"7923","0.990234375","55","true","7923","0.9865055084228516","5","true"
"7924","0.990478515625","55","true","7924","0.9865086078643799","5","true"
"7925","0.99072265625","55","true","7925","0.9865126609802246","5","true"
"7926","0.988525390625","55","true","7926","0.9865145683288574","5","true"
"7927","0.990478515625","55","true","7927","0.9865174293518066","5","true"
"7928","0.989501953125","55","true","7928","0.9865190982818604","5","true"
"7929","0.988525390625","55","true","7929","0.9865198135375977","5","true"
"7930","0.98681640625","55","true","7930","0.9865179061889648","5","true"
"7931","0.987060546875","55","true","7931","0.9865176677703857","5","true"
"7932","0.98828125","55","true","7932","0.9865188598632812","5","true"
"7933","0.987548828125","55","true","7933","0.9865186214447021","5","true"
"7934","0.987548828125","55","true","7934","0.9865179061889648","5","true"
"7935","0.9892578125","55","true","7935","0.9865186214447021","5","true"
"7936","0.990478515625","55","true","7936","0.9865200519561768","5","true"
"7937","0.99072265625","55","true","7937","0.9865221977233887","5","true"
"7938","0.9921875","55","true","7938","0.9865267276763916","5","true"
"7939","0.991943359375","55","true","7939","0.9865312576293945","5","true"
"7940","0.991943359375","55","true","7940","0.986534595489502","5","true"
"7941","0.990478515625","55","true","7941","0.9865367412567139","5","true"
"7942","0.990478515625","55","true","7942","0.9865388870239258","5","true"
"7943","0.99072265625","55","true","7943","0.9865403175354004","5","true"
"7944","0.991455078125","55","true","7944","0.9865424633026123","5","true"
"7945","0.9912109375","55","true","7945","0.986544132232666","5","true"
"7946","0.9921875","55","true","7946","0.9865448474884033","5","true"
"7947","0.993408203125","55","true","7947","0.9865481853485107","5","true"
"7948","0.9931640625","55","true","7948","0.9865505695343018","5","true"
"7949","0.9912109375","55","true","7949","0.9865527153015137","5","true"
"7950","0.991455078125","55","true","7950","0.9865536689758301","5","true"
"7951","0.99072265625","55","true","7951","0.9865560531616211","5","true"
"7952","0.990234375","55","true","7952","0.9865584373474121","5","true"
"7953","0.990478515625","55","true","7953","0.9865612983703613","5","true"
"7954","0.99169921875","55","true","7954","0.9865658283233643","5","true"
"7955","0.99169921875","55","true","7955","0.9865734577178955","5","true"
"7956","0.992431640625","55","true","7956","0.9865806102752686","5","true"
"7957","0.992431640625","55","true","7957","0.9865872859954834","5","true"
"7958","0.990966796875","55","true","7958","0.9865927696228027","5","true"
"7959","0.9912109375","55","true","7959","0.9865987300872803","5","true"
"7960","0.991455078125","55","true","7960","0.9866044521331787","5","true"
"7961","0.99169921875","55","true","7961","0.986609697341919","5","true"
"7962","0.990234375","55","true","7962","0.9866123199462891","5","true"
"7963","0.990966796875","55","true","7963","0.9866166114807129","5","true"
"7964","0.991943359375","55","true","7964","0.9866249561309814","5","true"
"7965","0.990478515625","55","true","7965","0.986630916595459","5","true"
"7966","0.991943359375","55","true","7966","0.9866378307342529","5","true"
"7967","0.9912109375","55","true","7967","0.9866442680358887","5","true"
"7968","0.9892578125","55","true","7968","0.9866487979888916","5","true"
"7969","0.9892578125","55","true","7969","0.9866549968719482","5","true"
"7970","0.988037109375","55","true","7970","0.986659049987793","5","true"
"7971","0.98876953125","55","true","7971","0.9866631031036377","5","true"
"7972","0.9873046875","55","true","7972","0.9866664409637451","5","true"
"7973","0.98779296875","55","true","7973","0.9866724014282227","5","true"
"7974","0.987548828125","55","true","7974","0.9866805076599121","5","true"
"7975","0.98779296875","55","true","7975","0.9866912364959717","5","true"
"7976","0.987548828125","55","true","7976","0.9866979122161865","5","true"
"7977","0.984130859375","55","true","7977","0.9867031574249268","5","true"
"7978","0.98486328125","55","true","7978","0.9867098331451416","5","true"
"7979","0.98583984375","55","true","7979","0.9867157936096191","5","true"
"7980","0.987060546875","55","true","7980","0.9867205619812012","5","true"
"7981","0.986083984375","55","true","7981","0.9867229461669922","5","true"
"7982","0.98681640625","55","true","7982","0.9867267608642578","5","true"
"7983","0.98779296875","55","true","7983","0.9867308139801025","5","true"
"7984","0.986328125","55","true","7984","0.986732006072998","5","true"
"7985","0.987060546875","55","true","7985","0.9867346286773682","5","true"
"7986","0.9873046875","55","true","7986","0.986736536026001","5","true"
"7987","0.98779296875","55","true","7987","0.9867372512817383","5","true"
"7988","0.9892578125","55","true","7988","0.9867396354675293","5","true"
"7989","0.98974609375","55","true","7989","0.9867427349090576","5","true"
"7990","0.990234375","55","true","7990","0.9867458343505859","5","true"
"7991","0.990966796875","55","true","7991","0.986750602722168","5","true"
"7992","0.991943359375","55","true","7992","0.9867570400238037","5","true"
"7993","0.991943359375","55","true","7993","0.9867610931396484","5","true"
"7994","0.990478515625","55","true","7994","0.9867649078369141","5","true"
"7995","0.991455078125","55","true","7995","0.9867684841156006","5","true"
"7996","0.9912109375","55","true","7996","0.9867746829986572","5","true"
"7997","0.9892578125","55","true","7997","0.986778974533081","5","true"
"7998","0.98974609375","55","true","7998","0.9867837429046631","5","true"
